
Program Started
AES		 , nan		 ,  0		 , 0FFT		 , nan		 ,  0		 , 2SHA		 , nan		 ,  0		 , 0BFS		 , nan		 ,  0		 , 2KMP		 , nan		 ,  0		 , 0GEMM		 , nan		 ,  0		 , 3SORT		 , nan		 ,  0		 , 0SPMV		 , nan		 ,  0		 , 1
AES		 , 0.000		 ,  0		 , 151FFT		 , 0.000		 ,  0		 , 173SHA		 , 0.000		 ,  0		 , 174BFS		 , 0.000		 ,  0		 , 162KMP		 , 0.000		 ,  0		 , 163GEMM		 , 0.000		 ,  0		 , 160SORT		 , 0.000		 ,  0		 , 154SPMV		 , 0.000		 ,  0		 , 167
AES		 , 0.000		 ,  0		 , 152FFT		 , 0.000		 ,  0		 , 174SHA		 , 0.000		 ,  0		 , 175BFS		 , 0.000		 ,  0		 , 163KMP		 , 0.000		 ,  0		 , 163GEMM		 , 0.000		 ,  0		 , 161SORT		 , 0.000		 ,  0		 , 156SPMV		 , 0.000		 ,  0		 , 168
AES		 , 0.000		 ,  0		 , 153FFT		 , 0.000		 ,  0		 , 176SHA		 , 0.000		 ,  0		 , 176BFS		 , 0.000		 ,  0		 , 163KMP		 , 0.000		 ,  0		 , 163GEMM		 , 0.000		 ,  0		 , 162SORT		 , 0.000		 ,  0		 , 158SPMV		 , 0.000		 ,  0		 , 169
AES		 , 0.000		 ,  0		 , 154FFT		 , 0.000		 ,  0		 , 177SHA		 , 0.000		 ,  0		 , 177BFS		 , 0.000		 ,  0		 , 163KMP		 , 0.000		 ,  0		 , 167GEMM		 , 0.000		 ,  0		 , 162SORT		 , 0.000		 ,  0		 , 158SPMV		 , 0.000		 ,  0		 , 170
AES		 , 0.000		 ,  0		 , 156FFT		 , 0.000		 ,  0		 , 177SHA		 , 0.000		 ,  0		 , 178BFS		 , 0.000		 ,  0		 , 164KMP		 , 0.000		 ,  0		 , 168GEMM		 , 0.000		 ,  0		 , 164SORT		 , 0.000		 ,  0		 , 158SPMV		 , 0.000		 ,  0		 , 171
AES		 , 0.000		 ,  0		 , 156FFT		 , 0.000		 ,  0		 , 180SHA		 , 0.000		 ,  0		 , 180BFS		 , 0.000		 ,  0		 , 164KMP		 , 0.000		 ,  0		 , 169GEMM		 , 0.000		 ,  0		 , 165SORT		 , 0.000		 ,  0		 , 158SPMV		 , 0.000		 ,  0		 , 172
AES		 , 0.000		 ,  0		 , 160FFT		 , 0.000		 ,  0		 , 181SHA		 , 0.000		 ,  0		 , 181BFS		 , 0.000		 ,  0		 , 164KMP		 , 0.000		 ,  0		 , 169GEMM		 , 0.000		 ,  0		 , 166SORT		 , 0.000		 ,  0		 , 158SPMV		 , 0.000		 ,  0		 , 173
AES		 , 0.000		 ,  0		 , 162FFT		 , 0.000		 ,  0		 , 183SHA		 , 0.000		 ,  0		 , 181BFS		 , 0.000		 ,  0		 , 164KMP		 , 0.000		 ,  0		 , 171GEMM		 , 0.000		 ,  0		 , 166SORT		 , 0.000		 ,  0		 , 159SPMV		 , 0.000		 ,  0		 , 174
AES		 , 0.000		 ,  0		 , 164FFT		 , 0.000		 ,  0		 , 184SHA		 , 0.000		 ,  0		 , 181BFS		 , 0.000		 ,  0		 , 165KMP		 , 0.000		 ,  0		 , 174GEMM		 , 0.000		 ,  0		 , 167SORT		 , 0.000		 ,  0		 , 159SPMV		 , 0.000		 ,  0		 , 174
AES		 , 0.000		 ,  0		 , 166FFT		 , 0.000		 ,  0		 , 185SHA		 , 0.000		 ,  0		 , 182BFS		 , 0.000		 ,  0		 , 165KMP		 , 0.000		 ,  0		 , 177GEMM		 , 0.000		 ,  0		 , 168SORT		 , 0.000		 ,  0		 , 159SPMV		 , 0.000		 ,  0		 , 174
AES		 , 0.000		 ,  0		 , 168FFT		 , 0.000		 ,  0		 , 186SHA		 , 0.000		 ,  0		 , 183BFS		 , 0.000		 ,  0		 , 166KMP		 , 0.000		 ,  0		 , 179GEMM		 , 0.000		 ,  0		 , 168SORT		 , 0.000		 ,  0		 , 159SPMV		 , 0.000		 ,  0		 , 175
AES		 , 0.000		 ,  0		 , 169FFT		 , 0.000		 ,  0		 , 188SHA		 , 0.000		 ,  0		 , 184BFS		 , 0.000		 ,  0		 , 168KMP		 , 0.000		 ,  0		 , 179GEMM		 , 0.000		 ,  0		 , 169SORT		 , 0.000		 ,  0		 , 159SPMV		 , 0.000		 ,  0		 , 176
AES		 , 0.000		 ,  0		 , 169FFT		 , 0.000		 ,  0		 , 189SHA		 , 0.000		 ,  0		 , 185BFS		 , 0.000		 ,  0		 , 169KMP		 , 0.000		 ,  0		 , 180GEMM		 , 0.000		 ,  0		 , 172SORT		 , 0.000		 ,  0		 , 159SPMV		 , 0.000		 ,  0		 , 177
AES		 , 0.000		 ,  0		 , 171FFT		 , 0.000		 ,  0		 , 191SHA		 , 0.000		 ,  0		 , 185BFS		 , 0.000		 ,  0		 , 170KMP		 , 0.000		 ,  0		 , 181GEMM		 , 0.000		 ,  0		 , 172SORT		 , 0.000		 ,  0		 , 161SPMV		 , 0.000		 ,  0		 , 177
AES		 , 0.000		 ,  0		 , 173FFT		 , 0.000		 ,  0		 , 192SHA		 , 0.000		 ,  0		 , 188BFS		 , 0.000		 ,  0		 , 170KMP		 , 0.000		 ,  0		 , 182GEMM		 , 0.000		 ,  0		 , 173SORT		 , 0.000		 ,  0		 , 161SPMV		 , 0.000		 ,  0		 , 177
AES		 , 0.000		 ,  0		 , 175FFT		 , 0.000		 ,  0		 , 192SHA		 , 0.000		 ,  0		 , 190BFS		 , 0.000		 ,  0		 , 171KMP		 , 0.000		 ,  0		 , 182GEMM		 , 0.000		 ,  0		 , 174SORT		 , 0.000		 ,  0		 , 163SPMV		 , 0.000		 ,  0		 , 177
AES		 , 0.000		 ,  0		 , 176FFT		 , 0.000		 ,  0		 , 192SHA		 , 0.000		 ,  0		 , 191BFS		 , 0.000		 ,  0		 , 173KMP		 , 0.000		 ,  0		 , 185GEMM		 , 0.000		 ,  0		 , 174SORT		 , 0.000		 ,  0		 , 163SPMV		 , 0.000		 ,  0		 , 178
AES		 , 0.000		 ,  0		 , 179FFT		 , 0.000		 ,  0		 , 194SHA		 , 0.000		 ,  0		 , 191BFS		 , 0.000		 ,  0		 , 173KMP		 , 0.000		 ,  0		 , 186GEMM		 , 0.000		 ,  0		 , 175SORT		 , 0.000		 ,  0		 , 163SPMV		 , 0.000		 ,  0		 , 179
AES		 , 0.000		 ,  0		 , 179FFT		 , 0.000		 ,  0		 , 196SHA		 , 0.000		 ,  0		 , 192BFS		 , 0.000		 ,  0		 , 174KMP		 , 0.000		 ,  0		 , 188GEMM		 , 0.000		 ,  0		 , 175SORT		 , 0.000		 ,  0		 , 163SPMV		 , 0.000		 ,  0		 , 181
AES		 , 0.000		 ,  0		 , 179FFT		 , 0.000		 ,  0		 , 198SHA		 , 0.000		 ,  0		 , 193BFS		 , 0.000		 ,  0		 , 176KMP		 , 0.000		 ,  0		 , 189GEMM		 , 0.000		 ,  0		 , 176SORT		 , 0.000		 ,  0		 , 164SPMV		 , 0.000		 ,  0		 , 181
AES		 , 0.000		 ,  0		 , 181FFT		 , 0.000		 ,  0		 , 198SHA		 , 0.000		 ,  0		 , 194BFS		 , 0.000		 ,  0		 , 178KMP		 , 0.000		 ,  0		 , 190GEMM		 , 0.000		 ,  0		 , 176SORT		 , 0.000		 ,  0		 , 164SPMV		 , 0.000		 ,  0		 , 183
AES		 , 0.000		 ,  0		 , 182FFT		 , 0.000		 ,  0		 , 198SHA		 , 0.000		 ,  0		 , 197BFS		 , 0.000		 ,  0		 , 179KMP		 , 0.000		 ,  0		 , 192GEMM		 , 0.000		 ,  0		 , 176SORT		 , 0.000		 ,  0		 , 164SPMV		 , 0.000		 ,  0		 , 184
AES		 , 0.000		 ,  0		 , 182FFT		 , 0.000		 ,  0		 , 199SHA		 , 0.000		 ,  0		 , 200BFS		 , 0.000		 ,  0		 , 180KMP		 , 0.000		 ,  0		 , 193GEMM		 , 0.000		 ,  0		 , 177SORT		 , 0.000		 ,  0		 , 164SPMV		 , 0.000		 ,  0		 , 185
AES		 , 0.000		 ,  0		 , 183FFT		 , 0.000		 ,  0		 , 201SHA		 , 0.000		 ,  0		 , 201BFS		 , 0.000		 ,  0		 , 180KMP		 , 0.000		 ,  0		 , 194GEMM		 , 0.000		 ,  0		 , 178SORT		 , 0.000		 ,  0		 , 164SPMV		 , 0.000		 ,  0		 , 187
AES		 , 0.000		 ,  0		 , 183FFT		 , 0.000		 ,  0		 , 201SHA		 , 0.000		 ,  0		 , 202BFS		 , 0.000		 ,  0		 , 183KMP		 , 0.000		 ,  0		 , 196GEMM		 , 0.000		 ,  0		 , 178SORT		 , 0.000		 ,  0		 , 165SPMV		 , 0.000		 ,  0		 , 188
AES		 , 0.000		 ,  0		 , 183FFT		 , 0.000		 ,  0		 , 201SHA		 , 0.000		 ,  0		 , 202BFS		 , 0.000		 ,  0		 , 183KMP		 , 0.000		 ,  0		 , 196GEMM		 , 0.000		 ,  0		 , 180SORT		 , 0.000		 ,  0		 , 170SPMV		 , 0.000		 ,  0		 , 189
AES		 , 0.000		 ,  0		 , 185FFT		 , 0.000		 ,  0		 , 202SHA		 , 0.000		 ,  0		 , 202BFS		 , 0.000		 ,  0		 , 184KMP		 , 0.000		 ,  0		 , 198GEMM		 , 0.000		 ,  0		 , 180SORT		 , 0.000		 ,  0		 , 171SPMV		 , 0.000		 ,  0		 , 190
AES		 , 0.000		 ,  0		 , 185FFT		 , 0.000		 ,  0		 , 203SHA		 , 0.000		 ,  0		 , 204BFS		 , 0.000		 ,  0		 , 184KMP		 , 0.000		 ,  0		 , 200GEMM		 , 0.000		 ,  0		 , 181SORT		 , 0.000		 ,  0		 , 171SPMV		 , 0.000		 ,  0		 , 192
AES		 , 0.000		 ,  0		 , 186FFT		 , 0.000		 ,  0		 , 205SHA		 , 0.000		 ,  0		 , 204BFS		 , 0.000		 ,  0		 , 187KMP		 , 0.000		 ,  0		 , 200GEMM		 , 0.000		 ,  0		 , 182SORT		 , 0.000		 ,  0		 , 171SPMV		 , 0.000		 ,  0		 , 193
AES		 , 0.000		 ,  0		 , 187FFT		 , 0.000		 ,  0		 , 205SHA		 , 0.000		 ,  0		 , 206BFS		 , 0.000		 ,  0		 , 188KMP		 , 0.000		 ,  0		 , 201GEMM		 , 0.000		 ,  0		 , 185SORT		 , 0.000		 ,  0		 , 171SPMV		 , 0.000		 ,  0		 , 193
AES		 , 0.000		 ,  0		 , 187FFT		 , 0.000		 ,  0		 , 206SHA		 , 0.000		 ,  0		 , 207BFS		 , 0.000		 ,  0		 , 190KMP		 , 0.000		 ,  0		 , 202GEMM		 , 0.000		 ,  0		 , 186SORT		 , 0.000		 ,  0		 , 173SPMV		 , 0.000		 ,  0		 , 193
AES		 , 0.000		 ,  0		 , 188FFT		 , 0.000		 ,  0		 , 206SHA		 , 0.000		 ,  0		 , 207BFS		 , 0.000		 ,  0		 , 191KMP		 , 0.000		 ,  0		 , 205GEMM		 , 0.000		 ,  0		 , 187SORT		 , 0.000		 ,  0		 , 175SPMV		 , 0.000		 ,  0		 , 193
AES		 , 0.000		 ,  0		 , 188FFT		 , 0.000		 ,  0		 , 209SHA		 , 0.000		 ,  0		 , 207BFS		 , 0.000		 ,  0		 , 193KMP		 , 0.000		 ,  0		 , 205GEMM		 , 0.000		 ,  0		 , 189SORT		 , 0.000		 ,  0		 , 175SPMV		 , 0.000		 ,  0		 , 194
AES		 , 0.000		 ,  0		 , 189FFT		 , 0.000		 ,  0		 , 210SHA		 , 0.000		 ,  0		 , 208BFS		 , 0.000		 ,  0		 , 194KMP		 , 0.000		 ,  0		 , 205GEMM		 , 0.000		 ,  0		 , 189SORT		 , 0.000		 ,  0		 , 176SPMV		 , 0.000		 ,  0		 , 197
AES		 , 0.000		 ,  0		 , 190FFT		 , 0.000		 ,  0		 , 210SHA		 , 0.000		 ,  0		 , 209BFS		 , 0.000		 ,  0		 , 195KMP		 , 0.000		 ,  0		 , 205GEMM		 , 0.000		 ,  0		 , 190SORT		 , 0.000		 ,  0		 , 178SPMV		 , 0.000		 ,  0		 , 199
AES		 , 0.000		 ,  0		 , 191FFT		 , 0.000		 ,  0		 , 210SHA		 , 0.000		 ,  0		 , 211BFS		 , 0.000		 ,  0		 , 198KMP		 , 0.000		 ,  0		 , 206GEMM		 , 0.000		 ,  0		 , 191SORT		 , 0.000		 ,  0		 , 178SPMV		 , 0.000		 ,  0		 , 199
AES		 , 0.000		 ,  0		 , 191FFT		 , 0.000		 ,  0		 , 210SHA		 , 0.000		 ,  0		 , 213BFS		 , 0.000		 ,  0		 , 199KMP		 , 0.000		 ,  0		 , 207GEMM		 , 0.000		 ,  0		 , 192SORT		 , 0.000		 ,  0		 , 179SPMV		 , 0.000		 ,  0		 , 201
AES		 , 0.000		 ,  0		 , 192FFT		 , 0.000		 ,  0		 , 210SHA		 , 0.000		 ,  0		 , 214BFS		 , 0.000		 ,  0		 , 201KMP		 , 0.000		 ,  0		 , 208GEMM		 , 0.000		 ,  0		 , 194SORT		 , 0.000		 ,  0		 , 179SPMV		 , 0.000		 ,  0		 , 202
AES		 , 0.000		 ,  0		 , 192FFT		 , 0.000		 ,  0		 , 211SHA		 , 0.000		 ,  0		 , 214BFS		 , 0.000		 ,  0		 , 203KMP		 , 0.000		 ,  0		 , 209GEMM		 , 0.000		 ,  0		 , 196SORT		 , 0.000		 ,  0		 , 180SPMV		 , 0.000		 ,  0		 , 203
AES		 , 0.000		 ,  0		 , 192FFT		 , 0.000		 ,  0		 , 216SHA		 , 0.000		 ,  0		 , 214BFS		 , 0.000		 ,  0		 , 204KMP		 , 0.000		 ,  0		 , 209GEMM		 , 0.000		 ,  0		 , 197SORT		 , 0.000		 ,  0		 , 180SPMV		 , 0.000		 ,  0		 , 204
AES		 , 0.000		 ,  0		 , 193FFT		 , 0.000		 ,  0		 , 216SHA		 , 0.000		 ,  0		 , 217BFS		 , 0.000		 ,  0		 , 205KMP		 , 0.000		 ,  0		 , 210GEMM		 , 0.000		 ,  0		 , 198SORT		 , 0.000		 ,  0		 , 180SPMV		 , 0.000		 ,  0		 , 205
AES		 , 0.000		 ,  0		 , 193FFT		 , 0.000		 ,  0		 , 217SHA		 , 0.000		 ,  0		 , 218BFS		 , 0.000		 ,  0		 , 207KMP		 , 0.000		 ,  0		 , 211GEMM		 , 0.000		 ,  0		 , 198SORT		 , 0.000		 ,  0		 , 182SPMV		 , 0.000		 ,  0		 , 206
AES		 , 0.000		 ,  0		 , 194FFT		 , 0.000		 ,  0		 , 218SHA		 , 0.000		 ,  0		 , 219BFS		 , 0.000		 ,  0		 , 207KMP		 , 0.000		 ,  0		 , 215GEMM		 , 0.000		 ,  0		 , 198SORT		 , 0.000		 ,  0		 , 183SPMV		 , 0.000		 ,  0		 , 206
AES		 , 0.000		 ,  0		 , 194FFT		 , 0.000		 ,  0		 , 220SHA		 , 0.000		 ,  0		 , 221BFS		 , 0.000		 ,  0		 , 208KMP		 , 0.000		 ,  0		 , 216GEMM		 , 0.000		 ,  0		 , 198SORT		 , 0.000		 ,  0		 , 185SPMV		 , 0.000		 ,  0		 , 206
AES		 , 0.000		 ,  0		 , 195FFT		 , 0.000		 ,  0		 , 220SHA		 , 0.000		 ,  0		 , 222BFS		 , 0.000		 ,  0		 , 210KMP		 , 0.000		 ,  0		 , 218GEMM		 , 0.000		 ,  0		 , 198SORT		 , 0.000		 ,  0		 , 186SPMV		 , 0.000		 ,  0		 , 207
AES		 , 0.000		 ,  0		 , 196FFT		 , 0.000		 ,  0		 , 221SHA		 , 0.000		 ,  0		 , 222BFS		 , 0.000		 ,  0		 , 210KMP		 , 0.000		 ,  0		 , 219GEMM		 , 0.000		 ,  0		 , 200SORT		 , 0.000		 ,  0		 , 188SPMV		 , 0.000		 ,  0		 , 208
AES		 , 0.000		 ,  0		 , 197FFT		 , 0.000		 ,  0		 , 221SHA		 , 0.000		 ,  0		 , 223BFS		 , 0.000		 ,  0		 , 211KMP		 , 0.000		 ,  0		 , 220GEMM		 , 0.000		 ,  0		 , 201SORT		 , 0.000		 ,  0		 , 190SPMV		 , 0.000		 ,  0		 , 209
AES		 , 0.000		 ,  0		 , 198FFT		 , 0.000		 ,  0		 , 222SHA		 , 0.000		 ,  0		 , 223BFS		 , 0.000		 ,  0		 , 212KMP		 , 0.000		 ,  0		 , 222GEMM		 , 0.000		 ,  0		 , 201SORT		 , 0.000		 ,  0		 , 190SPMV		 , 0.000		 ,  0		 , 212
AES		 , 0.000		 ,  0		 , 198FFT		 , 0.000		 ,  0		 , 222SHA		 , 0.000		 ,  0		 , 225BFS		 , 0.000		 ,  0		 , 213KMP		 , 0.000		 ,  0		 , 222GEMM		 , 0.000		 ,  0		 , 203SORT		 , 0.000		 ,  0		 , 192SPMV		 , 0.000		 ,  0		 , 213
AES		 , 0.000		 ,  0		 , 199FFT		 , 0.000		 ,  0		 , 224SHA		 , 0.000		 ,  0		 , 227BFS		 , 0.000		 ,  0		 , 215KMP		 , 0.000		 ,  0		 , 222GEMM		 , 0.000		 ,  0		 , 204SORT		 , 0.000		 ,  0		 , 192SPMV		 , 0.000		 ,  0		 , 213
AES		 , 0.000		 ,  0		 , 200FFT		 , 0.000		 ,  0		 , 227SHA		 , 0.000		 ,  0		 , 229BFS		 , 0.000		 ,  0		 , 215KMP		 , 0.000		 ,  0		 , 222GEMM		 , 0.000		 ,  0		 , 204SORT		 , 0.000		 ,  0		 , 192SPMV		 , 0.000		 ,  0		 , 215
AES		 , 0.000		 ,  0		 , 200FFT		 , 0.000		 ,  0		 , 229SHA		 , 0.000		 ,  0		 , 230BFS		 , 0.000		 ,  0		 , 217KMP		 , 0.000		 ,  0		 , 222GEMM		 , 0.000		 ,  0		 , 205SORT		 , 0.000		 ,  0		 , 193SPMV		 , 0.000		 ,  0		 , 216
AES		 , 0.000		 ,  0		 , 202FFT		 , 0.000		 ,  0		 , 229SHA		 , 0.000		 ,  0		 , 230BFS		 , 0.000		 ,  0		 , 217KMP		 , 0.000		 ,  0		 , 224GEMM		 , 0.000		 ,  0		 , 206SORT		 , 0.000		 ,  0		 , 194SPMV		 , 0.000		 ,  0		 , 218
AES		 , 0.000		 ,  0		 , 204FFT		 , 0.000		 ,  0		 , 229SHA		 , 0.000		 ,  0		 , 230BFS		 , 0.000		 ,  0		 , 219KMP		 , 0.000		 ,  0		 , 224GEMM		 , 0.000		 ,  0		 , 208SORT		 , 0.000		 ,  0		 , 194SPMV		 , 0.000		 ,  0		 , 220
AES		 , 0.000		 ,  0		 , 205FFT		 , 0.000		 ,  0		 , 230SHA		 , 0.000		 ,  0		 , 231BFS		 , 0.000		 ,  0		 , 219KMP		 , 0.000		 ,  0		 , 225GEMM		 , 0.000		 ,  0		 , 209SORT		 , 0.000		 ,  0		 , 196SPMV		 , 0.000		 ,  0		 , 221
AES		 , 0.000		 ,  0		 , 205FFT		 , 0.000		 ,  0		 , 231SHA		 , 0.000		 ,  0		 , 231BFS		 , 0.000		 ,  0		 , 221KMP		 , 0.000		 ,  0		 , 226GEMM		 , 0.000		 ,  0		 , 211SORT		 , 0.000		 ,  0		 , 197SPMV		 , 0.000		 ,  0		 , 222
AES		 , 0.000		 ,  0		 , 206FFT		 , 0.000		 ,  0		 , 232SHA		 , 0.000		 ,  0		 , 232BFS		 , 0.000		 ,  0		 , 221KMP		 , 0.000		 ,  0		 , 228GEMM		 , 0.000		 ,  0		 , 213SORT		 , 0.000		 ,  0		 , 197SPMV		 , 0.000		 ,  0		 , 223
AES		 , 0.000		 ,  0		 , 207FFT		 , 0.000		 ,  0		 , 232SHA		 , 0.000		 ,  0		 , 232BFS		 , 0.000		 ,  0		 , 223KMP		 , 0.000		 ,  0		 , 229GEMM		 , 0.000		 ,  0		 , 215SORT		 , 0.000		 ,  0		 , 199SPMV		 , 0.000		 ,  0		 , 223
AES		 , 0.000		 ,  0		 , 208FFT		 , 0.000		 ,  0		 , 233SHA		 , 0.000		 ,  0		 , 234BFS		 , 0.000		 ,  0		 , 224KMP		 , 0.000		 ,  0		 , 230GEMM		 , 0.000		 ,  0		 , 216SORT		 , 0.000		 ,  0		 , 199SPMV		 , 0.000		 ,  0		 , 224
AES		 , 0.000		 ,  0		 , 209FFT		 , 0.000		 ,  0		 , 235SHA		 , 0.000		 ,  0		 , 236BFS		 , 0.000		 ,  0		 , 225KMP		 , 0.000		 ,  0		 , 230GEMM		 , 0.000		 ,  0		 , 216SORT		 , 0.000		 ,  0		 , 199SPMV		 , 0.000		 ,  0		 , 226
AES		 , 0.000		 ,  0		 , 210FFT		 , 0.000		 ,  0		 , 236SHA		 , 0.000		 ,  0		 , 237BFS		 , 0.000		 ,  0		 , 227KMP		 , 0.000		 ,  0		 , 231GEMM		 , 0.000		 ,  0		 , 218SORT		 , 0.000		 ,  0		 , 199SPMV		 , 0.000		 ,  0		 , 226
AES		 , 0.000		 ,  0		 , 211FFT		 , 0.000		 ,  0		 , 236SHA		 , 0.000		 ,  0		 , 238BFS		 , 0.000		 ,  0		 , 229KMP		 , 0.000		 ,  0		 , 232GEMM		 , 0.000		 ,  0		 , 219SORT		 , 0.000		 ,  0		 , 200SPMV		 , 0.000		 ,  0		 , 227
AES		 , 0.000		 ,  0		 , 211FFT		 , 0.000		 ,  0		 , 238SHA		 , 0.000		 ,  0		 , 238BFS		 , 0.000		 ,  0		 , 230KMP		 , 0.000		 ,  0		 , 233GEMM		 , 0.000		 ,  0		 , 220SORT		 , 0.000		 ,  0		 , 201SPMV		 , 0.000		 ,  0		 , 229
AES		 , 0.000		 ,  0		 , 212FFT		 , 0.000		 ,  0		 , 238SHA		 , 0.000		 ,  0		 , 240BFS		 , 0.000		 ,  0		 , 232KMP		 , 0.000		 ,  0		 , 233GEMM		 , 0.000		 ,  0		 , 221SORT		 , 0.000		 ,  0		 , 202SPMV		 , 0.000		 ,  0		 , 230
AES		 , 0.000		 ,  0		 , 213FFT		 , 0.000		 ,  0		 , 239SHA		 , 0.000		 ,  0		 , 241BFS		 , 0.000		 ,  0		 , 233KMP		 , 0.000		 ,  0		 , 234GEMM		 , 0.000		 ,  0		 , 222SORT		 , 0.000		 ,  0		 , 204SPMV		 , 0.000		 ,  0		 , 230
AES		 , 0.000		 ,  0		 , 215FFT		 , 0.000		 ,  0		 , 241SHA		 , 0.000		 ,  0		 , 242BFS		 , 0.000		 ,  0		 , 233KMP		 , 0.000		 ,  0		 , 234GEMM		 , 0.000		 ,  0		 , 222SORT		 , 0.000		 ,  0		 , 205SPMV		 , 0.000		 ,  0		 , 232
AES		 , 0.000		 ,  0		 , 215FFT		 , 0.000		 ,  0		 , 243SHA		 , 0.000		 ,  0		 , 245BFS		 , 0.000		 ,  0		 , 234KMP		 , 0.000		 ,  0		 , 234GEMM		 , 0.000		 ,  0		 , 222SORT		 , 0.000		 ,  0		 , 207SPMV		 , 0.000		 ,  0		 , 232
AES		 , 0.000		 ,  0		 , 215FFT		 , 0.000		 ,  0		 , 244SHA		 , 0.000		 ,  0		 , 245BFS		 , 0.000		 ,  0		 , 237KMP		 , 0.000		 ,  0		 , 234GEMM		 , 0.000		 ,  0		 , 222SORT		 , 0.000		 ,  0		 , 210SPMV		 , 0.000		 ,  0		 , 233
AES		 , 0.000		 ,  0		 , 218FFT		 , 0.000		 ,  0		 , 244SHA		 , 0.000		 ,  0		 , 246BFS		 , 0.000		 ,  0		 , 238KMP		 , 0.000		 ,  0		 , 235GEMM		 , 0.000		 ,  0		 , 222SORT		 , 0.000		 ,  0		 , 212SPMV		 , 0.000		 ,  0		 , 233
AES		 , 0.000		 ,  0		 , 221FFT		 , 0.000		 ,  0		 , 244SHA		 , 0.000		 ,  0		 , 246BFS		 , 0.000		 ,  0		 , 239KMP		 , 0.000		 ,  0		 , 236GEMM		 , 0.000		 ,  0		 , 224SORT		 , 0.000		 ,  0		 , 213SPMV		 , 0.000		 ,  0		 , 233
AES		 , 0.000		 ,  0		 , 223FFT		 , 0.000		 ,  0		 , 246SHA		 , 0.000		 ,  0		 , 248BFS		 , 0.000		 ,  0		 , 239KMP		 , 0.000		 ,  0		 , 237GEMM		 , 0.000		 ,  0		 , 224SORT		 , 0.000		 ,  0		 , 214SPMV		 , 0.000		 ,  0		 , 233
AES		 , 0.000		 ,  0		 , 224FFT		 , 0.000		 ,  0		 , 248SHA		 , 0.000		 ,  0		 , 249BFS		 , 0.000		 ,  0		 , 239KMP		 , 0.000		 ,  0		 , 238GEMM		 , 0.000		 ,  0		 , 225SORT		 , 0.000		 ,  0		 , 216SPMV		 , 0.000		 ,  0		 , 233
AES		 , 0.000		 ,  0		 , 225FFT		 , 0.000		 ,  0		 , 248SHA		 , 0.000		 ,  0		 , 249BFS		 , 0.000		 ,  0		 , 240KMP		 , 0.000		 ,  0		 , 238GEMM		 , 0.000		 ,  0		 , 229SORT		 , 0.000		 ,  0		 , 217SPMV		 , 0.000		 ,  0		 , 234
AES		 , 0.000		 ,  0		 , 227FFT		 , 0.000		 ,  0		 , 248SHA		 , 0.000		 ,  0		 , 249BFS		 , 0.000		 ,  0		 , 242KMP		 , 0.000		 ,  0		 , 239GEMM		 , 0.000		 ,  0		 , 229SORT		 , 0.000		 ,  0		 , 218SPMV		 , 0.000		 ,  0		 , 236
AES		 , 0.000		 ,  0		 , 229FFT		 , 0.000		 ,  0		 , 250SHA		 , 0.000		 ,  0		 , 250BFS		 , 0.000		 ,  0		 , 243KMP		 , 0.000		 ,  0		 , 239GEMM		 , 0.000		 ,  0		 , 229SORT		 , 0.000		 ,  0		 , 220SPMV		 , 0.000		 ,  0		 , 236
AES		 , 0.000		 ,  0		 , 230FFT		 , 0.000		 ,  0		 , 251SHA		 , 0.000		 ,  0		 , 252BFS		 , 0.000		 ,  0		 , 244KMP		 , 0.000		 ,  0		 , 241GEMM		 , 0.000		 ,  0		 , 229SORT		 , 0.000		 ,  0		 , 220SPMV		 , 0.000		 ,  0		 , 237
AES		 , 0.000		 ,  0		 , 232FFT		 , 0.000		 ,  0		 , 255SHA		 , 0.000		 ,  0		 , 252BFS		 , 0.000		 ,  0		 , 244KMP		 , 0.000		 ,  0		 , 241GEMM		 , 0.000		 ,  0		 , 230SORT		 , 0.000		 ,  0		 , 220SPMV		 , 0.000		 ,  0		 , 238
AES		 , 0.000		 ,  0		 , 232FFT		 , 0.000		 ,  0		 , 255SHA		 , 0.000		 ,  0		 , 253BFS		 , 0.000		 ,  0		 , 245KMP		 , 0.000		 ,  0		 , 243GEMM		 , 0.000		 ,  0		 , 230SORT		 , 0.000		 ,  0		 , 222SPMV		 , 0.000		 ,  0		 , 240
AES		 , 0.000		 ,  0		 , 235FFT		 , 0.000		 ,  0		 , 256SHA		 , 0.000		 ,  0		 , 253BFS		 , 0.000		 ,  0		 , 246KMP		 , 0.000		 ,  0		 , 243GEMM		 , 0.000		 ,  0		 , 231SORT		 , 0.000		 ,  0		 , 223SPMV		 , 0.000		 ,  0		 , 241
AES		 , 0.000		 ,  0		 , 237FFT		 , 0.000		 ,  0		 , 257SHA		 , 0.000		 ,  0		 , 253BFS		 , 0.000		 ,  0		 , 246KMP		 , 0.000		 ,  0		 , 244GEMM		 , 0.000		 ,  0		 , 235SORT		 , 0.000		 ,  0		 , 223SPMV		 , 0.000		 ,  0		 , 241
AES		 , 0.000		 ,  0		 , 238FFT		 , 0.000		 ,  0		 , 257SHA		 , 0.000		 ,  0		 , 254BFS		 , 0.000		 ,  0		 , 247KMP		 , 0.000		 ,  0		 , 245GEMM		 , 0.000		 ,  0		 , 236SORT		 , 0.000		 ,  0		 , 223SPMV		 , 0.000		 ,  0		 , 244
